1002_3.txt,1,299,80.26,66.81,50.47,75.43,37.38,29.77,82.94,37.46,7.36,4.68,0.67,2.34,0.33,1.00,0.33,2.68,3.68,11.37,2.01,4.35,8.03,2.34,11.71,4.68,1.34,2.34,1.00,2.68,4.01,3.34,0.67,0.33,0.00,0.33,10.03,0.33,0.33,0.33,1.00,11.37,2.68,0.00,0.67,3.68,2.34,5.35,0.67,0.33,0.33,0.00,4.35,0.33,4.01,0.00,0.00,9.36,4.01,1.00,4.01,0.67,0.33,3.34,6.69,1.34,14.05,1.67,7.36,5.35,9.36,0.00,1.00,1.00,6.35,0.00,1.00,0.00,0.33,0.33,0.33,0.00,12.71,2.34,5.69,0.00,0.00,0.67,0.00,0.67,0.00,2.01,0.67,0.67
1002_4.txt,1,319,98.42,74.49,43.79,4.04,31.90,21.32,87.77,46.71,6.90,4.39,0.31,0.63,0.31,1.88,1.25,2.19,10.66,18.50,3.45,4.08,4.39,0.94,10.97,4.08,0.94,0.94,0.94,1.88,5.96,1.88,4.08,0.00,0.00,2.82,10.34,0.31,0.00,1.25,1.57,16.61,4.70,3.45,0.94,5.33,3.13,3.45,2.51,1.25,0.31,0.94,4.08,0.94,3.13,0.00,0.00,6.90,2.82,0.94,2.82,0.00,1.25,3.45,6.58,0.63,14.42,2.19,8.15,4.08,1.88,1.25,0.31,0.63,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.52,2.19,1.88,0.31,0.00,0.63,0.31,0.31,0.00,0.63,0.63,0.63
1003_1.txt,1,345,90.48,75.68,64.25,82.75,28.75,26.09,79.13,43.48,7.83,4.06,0.00,2.61,0.00,0.00,1.45,3.77,7.25,13.91,4.93,2.61,7.25,1.16,9.28,4.93,2.32,0.87,1.16,1.74,4.35,3.77,0.58,0.29,0.00,0.29,7.83,0.00,0.29,0.00,0.58,8.99,2.03,2.03,1.16,1.16,0.29,2.32,0.87,0.29,0.00,0.58,0.58,0.58,0.00,0.00,0.00,10.43,3.19,3.48,4.06,0.87,0.58,2.32,6.09,0.58,20.00,1.74,12.46,5.80,5.22,0.58,0.00,0.58,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.28,3.48,4.06,0.00,0.00,0.00,0.00,0.29,0.00,0.58,0.58,0.29
1003_2.txt,1,407,93.93,54.88,27.68,21.97,19.38,27.52,73.71,40.05,5.41,0.74,0.00,0.00,0.00,0.25,0.49,4.67,8.85,12.53,5.65,2.70,6.88,0.00,7.86,7.13,4.91,0.74,6.88,2.21,2.21,0.98,1.23,0.25,0.00,0.49,3.44,0.00,0.00,0.25,0.00,6.88,1.23,1.47,0.98,1.97,0.74,2.21,1.23,0.00,0.25,0.00,1.97,0.25,1.47,0.00,0.25,6.88,0.74,1.72,3.44,0.49,0.74,1.97,5.16,0.74,15.23,0.49,12.78,2.46,5.41,0.00,0.00,1.47,0.49,0.00,0.25,0.00,0.00,0.00,0.25,0.00,15.23,5.16,5.90,0.25,0.00,0.00,0.00,1.23,0.00,0.74,1.97,0.00
1003_3.txt,1,277,97.16,59.99,37.78,45.67,21.31,22.74,81.59,46.93,5.05,1.44,0.00,0.72,0.00,0.00,0.72,3.61,10.47,16.61,7.94,2.53,5.42,0.36,10.11,4.69,1.81,0.72,0.72,1.44,7.58,4.33,3.25,0.36,2.17,0.36,3.97,0.00,0.00,0.00,0.36,10.11,1.81,3.61,1.81,1.81,0.72,1.81,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.55,2.53,2.89,5.42,1.81,1.08,2.53,8.30,2.53,17.33,1.08,11.19,5.42,4.33,0.00,0.00,0.36,0.00,0.72,0.36,0.00,0.00,0.00,0.36,0.00,5.78,4.69,0.72,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00
1003_4.txt,1,334,97.13,61.78,25.59,70.81,22.27,26.35,66.47,38.92,4.49,2.10,0.00,0.90,0.00,0.60,0.60,2.40,7.19,15.57,5.39,2.69,3.29,1.20,6.59,1.80,0.30,0.30,3.89,0.60,4.79,3.59,1.20,0.00,0.30,0.60,5.09,0.30,0.00,0.30,0.60,6.29,1.20,1.20,0.90,0.60,1.50,1.80,0.60,0.00,0.00,0.00,1.20,0.30,0.60,0.00,0.30,8.98,2.40,2.40,3.59,0.60,1.80,1.80,3.59,0.60,15.57,0.30,11.38,3.89,4.49,0.60,0.90,1.50,0.30,0.30,0.30,0.00,0.00,0.00,0.30,0.00,14.67,4.79,5.99,0.00,0.30,0.00,0.00,0.30,0.00,0.90,2.40,0.00
1004_1.txt,1,254,78.63,34.68,84.80,63.09,9.41,17.72,72.44,43.70,10.63,6.69,4.72,0.39,1.18,0.39,0.00,3.94,6.69,11.02,4.72,5.12,5.12,1.97,12.60,2.36,0.00,0.79,2.76,0.39,3.54,2.76,0.79,0.39,0.39,0.00,4.33,0.00,0.79,0.79,0.39,8.27,1.57,0.79,0.39,2.36,0.39,3.15,1.18,0.00,0.79,0.00,1.57,0.39,0.39,0.00,0.79,5.91,1.97,1.97,1.57,0.39,0.39,2.36,8.66,1.18,18.50,1.57,8.27,8.66,2.36,0.39,0.00,0.00,0.00,0.79,1.57,0.00,1.57,0.00,0.00,0.00,27.17,9.84,11.02,0.39,0.00,0.79,0.00,1.57,2.36,1.18,0.00,0.00
1004_2.txt,1,230,55.16,36.39,85.66,1.57,15.33,10.87,86.52,60.00,17.83,10.87,8.70,0.00,0.43,1.30,0.43,6.96,6.52,15.22,11.30,6.52,3.91,1.30,16.52,3.04,2.61,0.87,1.74,2.17,3.04,0.00,3.04,2.17,1.30,0.00,8.70,1.74,0.43,3.48,0.43,7.83,2.17,0.43,0.43,0.87,1.30,2.61,2.61,0.87,0.87,0.87,0.43,0.00,0.43,0.00,0.00,5.65,2.17,0.43,2.17,0.87,0.87,2.61,11.30,0.43,15.65,1.30,9.13,5.65,0.87,2.17,2.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48,7.39,5.65,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00
1004_3.txt,1,243,38.32,45.10,93.39,19.62,15.19,14.40,90.95,61.73,21.40,16.05,12.35,0.00,2.88,0.00,0.82,4.94,4.53,16.05,9.88,5.76,6.17,2.47,13.58,3.70,3.29,2.88,2.47,2.47,1.23,0.41,0.82,0.41,0.82,0.00,13.58,2.06,0.82,2.47,0.41,9.47,1.23,0.41,1.23,2.88,0.82,2.88,1.65,0.82,0.41,0.41,0.82,0.00,0.82,0.00,0.00,7.00,4.12,0.41,2.06,0.41,0.82,5.35,4.94,0.00,14.81,1.65,8.64,4.53,1.23,2.88,1.65,1.23,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,16.05,6.58,8.23,0.00,0.00,0.00,0.00,0.41,0.82,0.00,0.00,0.00
1004_4.txt,1,287,24.38,62.32,77.01,38.13,23.92,14.63,89.55,64.46,19.16,12.20,6.97,1.05,3.83,0.00,0.35,6.97,5.57,13.24,10.10,8.01,9.06,3.14,15.68,4.18,1.74,2.44,0.70,1.05,4.88,2.79,2.09,0.35,1.39,0.00,13.59,0.70,0.35,1.74,1.39,13.94,2.44,1.74,1.74,3.48,1.05,5.23,0.70,0.00,0.00,0.35,0.70,0.00,0.70,0.00,0.00,6.97,2.79,0.70,4.53,0.00,0.35,2.79,11.50,3.48,12.54,0.35,5.92,6.62,0.35,0.70,0.70,0.00,0.00,0.00,0.35,0.00,0.35,0.00,0.00,0.00,12.89,4.18,7.67,0.00,0.00,0.00,0.00,0.70,0.00,0.35,0.00,0.00
1005_1.txt,1,220,92.37,72.26,6.31,76.23,24.44,34.55,66.36,40.91,5.45,2.27,0.00,0.00,1.82,0.00,0.45,3.18,7.27,13.64,7.73,3.64,5.00,0.00,9.09,4.09,2.73,2.73,0.91,2.73,2.73,2.73,0.00,0.00,0.00,0.00,4.55,0.45,0.00,0.45,0.00,3.64,0.45,0.91,0.45,1.36,0.45,0.45,0.45,0.00,0.00,0.45,2.27,1.82,0.45,0.00,0.00,5.45,0.91,0.00,2.27,2.27,0.00,0.00,8.64,0.00,11.36,0.91,10.45,0.00,0.45,3.18,0.00,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.27,4.09,7.73,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00
1005_2.txt,1,259,84.80,62.14,6.63,75.85,16.19,25.48,71.43,45.17,6.95,0.77,0.00,0.00,0.77,0.00,0.00,6.18,6.56,13.51,7.72,5.02,6.18,0.77,7.72,3.86,2.70,2.32,0.77,3.09,2.70,2.70,0.00,0.00,0.00,0.00,5.02,0.00,0.39,0.00,0.00,3.86,0.00,0.00,0.00,1.16,0.77,1.93,0.77,0.77,0.00,0.00,2.32,0.77,0.39,0.39,0.77,3.09,1.16,0.39,1.16,0.77,0.00,0.39,7.34,1.16,10.04,1.54,7.72,0.77,0.00,4.63,0.39,0.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.27,6.18,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1005_3.txt,1,213,77.60,57.45,12.46,77.59,21.30,20.19,71.36,43.19,6.10,0.00,0.00,0.00,0.00,0.00,0.00,6.10,7.51,10.80,10.80,4.69,7.04,0.00,11.74,7.98,7.04,2.35,1.88,5.63,2.82,2.82,0.00,0.00,0.00,0.00,2.82,0.00,0.00,0.00,0.00,3.29,1.88,0.00,0.00,0.47,0.00,0.94,1.41,1.41,0.00,0.00,0.94,0.47,0.47,0.00,0.00,0.94,0.47,0.00,0.47,0.00,0.00,0.94,10.80,0.47,11.27,2.35,8.92,0.00,0.47,0.47,0.47,0.47,3.29,0.94,0.94,0.00,0.00,0.00,0.94,0.00,12.68,4.69,6.57,0.00,0.47,0.00,0.00,0.00,0.00,0.94,0.00,0.00
1005_4.txt,1,220,88.56,60.76,26.73,87.86,20.00,26.82,78.64,51.36,11.36,2.27,0.00,0.45,1.36,0.00,0.45,9.09,8.18,16.82,7.73,4.09,4.09,1.82,9.55,4.09,1.82,1.82,0.91,2.27,4.55,4.09,0.45,0.00,0.45,0.00,5.00,0.00,0.00,0.00,0.45,10.00,2.27,1.82,0.00,1.82,3.18,2.27,0.91,0.45,0.00,0.00,0.91,0.00,0.00,0.00,0.00,5.00,1.36,1.36,3.18,0.45,0.00,0.91,10.91,0.45,12.73,0.91,11.36,0.45,0.45,1.36,0.91,0.91,0.45,0.00,0.45,0.00,0.00,0.45,0.00,0.00,6.82,5.00,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00
1006_1.txt,1,348,91.83,63.49,33.18,58.39,26.77,17.53,79.89,49.71,8.05,3.16,0.00,0.29,0.00,1.72,1.15,4.89,8.62,16.38,7.47,4.60,4.60,1.72,15.80,4.31,2.30,1.72,2.59,2.01,5.46,3.45,1.72,0.57,0.29,0.57,7.18,0.00,0.86,0.00,2.01,8.05,2.59,0.86,1.15,0.86,1.44,2.30,1.15,0.86,0.29,0.00,0.57,0.29,0.29,0.00,0.00,10.92,2.87,3.74,4.89,3.16,0.57,4.60,9.48,1.15,16.38,2.59,6.03,8.62,2.30,2.30,0.00,0.86,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.62,3.74,3.74,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00
1006_2.txt,1,315,69.91,73.73,6.16,73.23,17.50,15.24,84.44,53.97,11.75,6.98,0.00,0.32,0.00,6.35,0.32,4.76,6.67,14.60,13.33,2.86,5.08,1.90,17.78,4.76,3.17,1.27,3.49,0.95,5.71,4.13,1.59,0.00,0.63,0.32,12.38,0.00,0.32,0.00,6.67,13.65,1.90,0.95,3.81,0.95,2.54,4.44,0.63,0.32,0.00,0.32,0.95,0.32,0.00,0.00,0.00,10.16,3.49,2.54,4.44,1.59,0.00,3.49,9.84,1.90,15.56,1.90,6.03,7.94,4.13,2.86,0.00,1.59,0.32,0.32,0.00,0.00,0.00,0.00,0.00,0.00,9.21,5.40,1.27,0.00,0.00,0.32,0.00,0.00,0.00,2.22,0.00,0.00
1006_3.txt,1,225,97.16,78.82,32.18,33.44,28.12,16.89,82.22,47.56,8.89,4.89,0.00,0.00,1.33,0.89,2.67,4.00,11.11,16.89,4.44,3.56,4.89,0.44,10.22,2.67,1.33,0.89,4.89,2.22,5.78,3.11,2.67,0.44,1.33,0.44,10.67,0.00,0.00,0.00,2.22,10.67,0.44,0.44,1.78,3.11,2.67,3.56,2.22,1.78,0.44,0.00,2.22,0.44,0.00,0.44,0.89,9.78,3.56,3.11,4.89,1.33,0.44,2.67,6.22,0.00,16.89,1.78,7.11,8.00,2.67,2.67,0.00,0.00,0.44,0.44,0.44,0.00,0.00,0.00,0.44,0.00,8.44,3.56,1.78,0.00,0.00,0.00,0.00,0.89,0.00,2.22,0.00,0.00
1006_4.txt,1,251,80.00,64.02,48.11,55.83,22.82,17.13,75.70,48.21,9.56,5.98,0.80,0.40,0.00,1.59,3.19,3.59,7.97,12.35,8.76,4.78,5.58,0.80,13.55,3.59,1.20,0.40,1.59,2.39,3.98,2.79,1.20,0.00,0.00,0.00,8.37,0.00,0.40,0.00,2.79,9.56,0.00,0.00,1.20,2.39,2.79,3.59,2.39,1.20,0.80,0.40,0.40,0.40,0.00,0.00,0.00,7.17,1.99,2.79,2.79,1.59,0.40,3.59,6.77,2.39,19.12,2.39,8.76,9.16,1.59,1.20,0.40,0.40,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,9.56,5.98,3.19,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00
1007_1.txt,1,223,90.92,65.69,25.45,59.75,24.78,23.32,79.82,45.29,5.38,1.79,0.00,1.35,0.00,0.45,0.00,3.59,8.97,13.45,9.42,3.59,5.38,0.90,12.11,6.28,4.04,0.90,3.59,2.69,5.38,3.59,1.79,0.90,0.45,0.00,7.17,0.00,0.00,0.00,0.90,12.56,2.24,2.69,1.35,5.38,0.00,3.59,2.69,0.45,0.90,1.35,0.90,0.45,0.45,0.00,0.00,11.21,2.69,1.35,6.73,0.00,0.90,0.90,6.73,3.59,13.00,2.24,6.73,5.38,2.69,1.35,0.00,0.00,0.45,0.00,0.90,0.00,0.45,0.00,0.45,0.00,10.76,1.79,4.93,0.00,0.00,2.24,0.00,1.35,0.00,0.45,0.00,0.00
1007_2.txt,1,368,95.61,56.48,17.91,76.08,24.53,23.64,77.72,47.28,4.89,0.82,0.00,0.27,0.00,0.54,0.00,4.08,11.14,15.22,7.07,4.89,5.98,0.54,13.04,5.71,2.99,1.36,0.54,1.09,6.25,4.35,1.63,0.27,0.27,0.82,4.62,0.00,0.00,0.27,0.27,10.87,2.17,1.63,2.17,2.45,1.36,2.72,1.09,0.27,0.27,0.54,0.00,0.00,0.00,0.00,0.00,14.95,2.45,1.63,10.60,1.09,1.09,1.63,8.42,1.63,13.32,2.17,7.61,3.26,7.88,2.17,0.54,0.27,0.00,0.54,0.27,0.00,0.00,0.00,0.27,0.00,9.78,2.45,1.36,0.00,0.27,1.63,0.00,1.36,1.63,1.09,0.00,0.00
1007_3.txt,1,338,96.97,61.65,50.04,65.02,24.14,24.85,74.85,44.38,6.21,1.18,0.00,0.00,0.00,0.00,1.18,5.03,8.88,17.46,2.96,3.25,7.99,0.59,7.99,5.62,2.66,1.18,1.78,1.48,4.44,3.25,1.18,0.00,0.30,0.30,6.21,0.59,0.00,0.00,0.00,6.51,1.18,0.89,0.00,0.89,1.18,2.66,1.18,0.30,0.00,0.59,1.18,0.30,0.30,0.00,0.59,14.79,2.37,3.25,11.24,0.59,0.30,5.33,2.37,0.30,17.16,2.37,10.36,4.73,6.80,1.78,0.59,0.00,0.59,0.00,0.59,0.00,0.30,0.30,0.30,0.00,10.06,4.14,2.37,0.00,0.59,0.00,0.00,0.89,0.00,0.30,1.78,0.00
1007_4.txt,1,289,94.45,51.38,15.38,38.04,28.90,20.42,75.09,48.44,5.19,1.38,0.00,0.00,0.00,1.38,0.00,3.81,10.03,16.61,6.23,5.54,6.92,1.38,10.73,9.00,3.81,0.00,2.42,1.38,7.61,4.15,3.46,0.35,0.00,1.04,5.19,0.69,0.00,0.69,0.69,7.27,0.35,1.04,0.69,2.08,1.04,3.46,1.04,0.35,0.00,0.69,0.00,0.00,0.00,0.00,0.00,13.49,2.42,2.77,9.00,0.35,0.35,3.81,5.19,1.38,13.15,3.11,6.57,3.81,6.57,1.73,0.35,0.00,0.69,0.69,0.35,0.00,0.00,0.00,0.35,0.00,11.42,3.46,3.46,0.00,0.35,0.00,0.00,1.38,0.69,0.69,1.38,0.00
1008_1.txt,1,184,82.97,35.17,97.31,17.83,20.44,14.67,83.70,52.72,11.41,7.61,5.43,0.00,0.54,0.00,1.63,3.80,9.78,13.59,7.07,5.43,6.52,0.54,15.76,5.43,2.17,1.63,1.09,0.00,1.63,0.54,1.09,0.54,0.00,0.00,3.80,0.54,0.00,0.00,0.54,8.15,3.26,0.00,0.54,3.26,0.00,2.17,4.35,2.72,0.54,0.54,3.80,1.09,1.09,0.00,1.63,3.80,0.00,0.54,2.72,0.54,0.00,9.24,4.89,1.09,22.28,3.26,10.87,8.70,0.00,1.63,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.78,4.35,3.26,0.00,0.00,0.00,0.54,0.54,0.00,0.00,1.09,0.00
1008_2.txt,1,141,98.19,66.48,42.45,93.02,35.25,21.99,75.18,43.26,5.67,2.13,0.71,1.42,0.00,0.00,0.00,3.55,8.51,18.44,2.84,2.84,7.09,0.00,9.22,7.09,2.13,1.42,1.42,2.84,4.26,4.26,0.00,0.00,0.00,0.00,4.96,0.00,0.71,0.00,0.00,5.67,2.84,0.00,0.71,1.42,0.71,1.42,2.84,1.42,0.71,0.00,1.42,0.00,0.71,0.00,0.71,6.38,3.55,0.71,3.55,0.00,0.00,2.84,5.67,1.42,15.60,0.00,4.26,10.64,1.42,1.42,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.71,0.00,9.93,2.13,5.67,0.00,0.71,0.00,0.71,0.71,0.00,0.00,0.00,0.00
1008_3.txt,1,258,94.27,83.37,62.24,81.61,28.67,20.16,79.46,50.78,11.63,6.59,0.78,1.55,1.94,0.00,2.33,5.04,7.75,19.38,5.43,3.49,5.04,0.39,13.18,4.65,3.10,1.16,1.94,2.33,3.10,3.10,0.00,0.00,0.00,0.00,10.47,0.00,0.78,0.00,0.00,10.08,3.10,0.39,1.16,2.33,1.55,3.10,2.33,1.55,0.78,0.00,1.16,0.00,0.39,0.00,0.39,6.59,3.10,1.55,1.55,0.78,0.00,1.94,8.53,1.55,17.05,2.33,8.91,6.20,3.10,0.78,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.39,0.00,7.36,3.49,2.71,0.39,0.39,0.00,0.00,0.39,0.00,0.00,0.00,0.00
1008_4.txt,1,212,83.93,48.11,74.76,98.46,30.29,20.75,84.43,50.00,10.85,8.96,5.66,1.42,0.00,1.42,0.47,1.89,7.55,16.51,4.72,5.19,8.49,1.89,9.91,6.60,2.36,0.47,0.94,2.83,6.60,6.13,0.47,0.00,0.00,0.00,8.96,0.47,0.00,0.00,1.89,12.26,2.83,0.94,1.42,3.30,2.36,3.30,1.42,0.47,0.47,0.47,2.83,0.47,1.42,0.47,0.47,11.32,3.77,0.94,2.83,3.77,0.00,5.66,3.77,0.00,16.04,1.42,9.43,5.19,0.94,1.89,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.38,3.30,4.72,0.47,0.00,0.00,0.00,0.94,0.94,0.00,0.00,0.00
